pair_ID	topics_euclidean_dist	topic0	topic1	topic2	topic3	topic4	topic5	topic6	topic7	topic8	topic9	topic10	topic11	topic12	topic13	topic14	topic15	topic16	topic17	topic18	topic19	topic20	topic21	topic22	topic23	topic24	ttopics_euclidean_dist	ttopic0	ttopic1	ttopic2	ttopic3	ttopic4	ttopic5	ttopic6	ttopic7	ttopic8	ttopic9	ttopic10	ttopic11	ttopic12	ttopic13	ttopic14	ttopic15	ttopic16	ttopic17	ttopic18	ttopic19	ttopic20	ttopic21	ttopic22	ttopic23	ttopic24
124	1.139903	0.000000	0.198378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862857	0.000000	0.717986	0.000000	0.000000	0.000000	1.256023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.912727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862857
126	1.226232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000	0.893333	0.000000	0.000000	0.000000	1.226232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.893333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000
127	1.185599	0.000000	0.000000	0.000000	0.000000	0.113876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.771124	0.000000	0.893333	0.000000	0.000000	0.000000	1.083702	0.000000	0.137754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.893333	0.000000	0.000000	0.183182	0.000000	0.000000	0.000000	0.000000	0.569064
129	0.401402	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.303861	0.010000	0.010000	0.257861	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.342100	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.261406	0.010000	0.010000	0.010000	0.010000	0.215406	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.543170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
131	1.232446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862857	0.000000	0.000000	0.000000	0.000000	0.880000	0.000000	0.000000	0.000000	0.000000	0.308921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207088	0.000000	0.000000	0.000000	0.229231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
133	0.017143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017143	0.000000	0.000000	0.000000	0.000000	0.040209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019006	0.000000	0.000000	0.000000	0.035434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
136	1.143357	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.010000	0.852857	0.010000	0.010000	0.010000	0.010000	1.026941	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.663839	0.010000	0.010000	0.010000	0.184733	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
139	1.156201	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.010000	0.870000	0.010000	0.010000	0.010000	0.010000	1.022099	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.645542	0.010000	0.010000	0.010000	0.219458	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
140	0.275961	0.000000	0.000000	0.108202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122320	0.002369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.222439	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
141	0.063522	0.000000	0.000000	0.031768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019621	0.051389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
146	0.920135	0.000000	0.000000	0.271967	0.000000	0.000000	0.000000	0.544731	0.000000	0.000000	0.000000	0.646017	0.000000	0.000000	0.000000	0.000000	0.000000	0.095302	0.000000	0.000000	0.000000	0.000000	0.222554	0.000000	0.000000	0.000000	0.448279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.338748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.293605	0.000000	0.000000
148	0.872188	0.000000	0.000000	0.163836	0.000000	0.000000	0.000000	0.544914	0.000000	0.000000	0.123616	0.642372	0.000000	0.000000	0.000000	0.000000	0.000000	0.094953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.448308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.338768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.293626	0.000000	0.000000
150	0.054857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054857	0.000000	0.054857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
159	0.432563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.308358	0.000000	0.000000	0.000000	0.000000	0.180707	0.109032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137949	0.000000	0.000000	0.000000	0.000000	0.014979	0.000000	0.000000	0.038896	0.000000
161	1.187939	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
163	1.112713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.880000	0.652797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.193870	0.000000	0.000000	1.063396	0.620914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092877	0.000000	0.000000	0.176209	0.000000
164	0.452544	0.000000	0.000000	0.165051	0.000000	0.000000	0.000000	0.000000	0.169580	0.000000	0.000000	0.000000	0.385742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.618059	0.309813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.481120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233530	0.000000
170	0.530787	0.000000	0.000000	0.000000	0.372815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.377815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
173	1.156201	0.010000	0.010000	0.010000	0.870000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.454753	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.370000	0.010000	0.260000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
176	0.448306	0.010000	0.010000	0.010000	0.252392	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.367392	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.454753	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.370000	0.010000	0.260000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
183	0.012478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003588	0.413809	0.175946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.172504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.332450	0.000000	0.000000
184	0.980036	0.000000	0.000000	0.239939	0.000000	0.628632	0.000000	0.677709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.423959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.240549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124840	0.000000	0.000000	0.000000	0.000000	0.326025	0.000000	0.000000
186	1.071202	0.000000	0.000000	0.240011	0.000000	0.628561	0.000000	0.829864	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.078136	0.041143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041143	0.000000	0.000000
188	1.032661	0.000000	0.000000	0.570359	0.000000	0.165614	0.000000	0.842330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064280	0.256550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148571	0.000000	0.000000	0.000000	0.012419	0.000000	0.000000
192	0.017143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.246183	0.000000	0.184797	0.000000	0.000000	0.000000	0.000000	0.000000	0.162654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
194	0.487560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.242377	0.000000	0.000000	0.000000	0.214040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.185764	0.314081	0.000000	0.000000	0.528837	0.000000	0.436184	0.000000	0.000000	0.000000	0.000000	0.000000	0.274751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.118004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
200	0.172255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.072381	0.000000	0.048572	0.000000	0.148571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085593	0.000000	0.000000	0.070476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
201	0.016703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006532	0.000000	0.015372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046110	0.000000	0.000000	0.041662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
202	0.481768	0.000000	0.335317	0.000000	0.000000	0.000000	0.000000	0.345923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.206990	0.000000	0.000000	0.014242	0.000000	0.144035	0.000000	0.000000	0.147974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
205	0.958656	0.000000	0.801868	0.000000	0.000000	0.000000	0.000000	0.000000	0.400534	0.000000	0.340001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.842345	0.000000	0.000000	0.506667	0.141124	0.000000	0.000000	0.000000	0.537769	0.116032	0.000000	0.000000	0.000000	0.000000	0.000000	0.340000	0.000000	0.000000	0.000000	0.121075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
215	0.374032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.222972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.300305	0.000000	0.000000	0.974984	0.168272	0.373047	0.000000	0.000000	0.000000	0.000000	0.360903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000
216	1.062618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195129	0.620871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000	0.000000	0.000000	0.000000	0.000000	1.165532	0.000000	0.840000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000
217	0.834771	0.000000	0.259811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.223419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.425910	0.216502	0.000000	0.592581	0.000000	0.000000	0.978269	0.000000	0.447959	0.000000	0.000000	0.000000	0.000000	0.239413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.214850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000
223	0.752027	0.595086	0.010000	0.010000	0.080214	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.236577	0.010000	0.383294	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.776010	0.010000	0.266367	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.346160	0.010000	0.010000	0.365896	0.010000	0.010000	0.010000	0.503633	0.010000	0.010000	0.010000	0.010000	0.010000	0.147943
224	0.726840	0.546548	0.010000	0.010000	0.010000	0.377722	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.291048	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.367356	0.010000	0.266355	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.145019	0.010000	0.122472	0.153779	0.010000	0.010000	0.010000	0.048248	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
226	0.792829	0.083241	0.000000	0.000000	0.000000	0.373765	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.345355	0.602228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.477236	0.000000	0.192413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177317	0.000000	0.149121	0.264387	0.000000	0.000000	0.000000	0.173989	0.000000	0.000000	0.000000	0.000000	0.192043	0.000000
227	0.806273	0.625198	0.000000	0.000000	0.000000	0.374207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.345214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498458	0.000000	0.255802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.177140	0.000000	0.149061	0.264321	0.000000	0.000000	0.000000	0.244053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
232	0.140607	0.105608	0.092830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013299	0.000000	0.000521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
233	0.001018	0.000720	0.000720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000862	0.000000	0.000862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
234	0.952270	0.098514	0.799264	0.000000	0.321117	0.000000	0.000000	0.000000	0.243597	0.000000	0.000000	0.309572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.735208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.547652	0.000000	0.407215	0.000000	0.000000	0.132460	0.000000	0.000000	0.239246
237	0.926887	0.132437	0.752563	0.000000	0.228255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285184	0.000000	0.000000	0.376560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.711711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.612117	0.152967	0.251182	0.000000	0.000000	0.000000	0.000000	0.000000	0.212968
238	1.005505	0.132404	0.752596	0.000000	0.000000	0.000000	0.000000	0.000000	0.238014	0.000000	0.000000	0.608653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.074577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.612063	0.000000	0.272937	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000
240	1.182111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000	0.000000	0.000000	0.862857	0.000000	0.000000	0.000000	0.000000	0.842380	0.000000	0.000000	0.000000	0.625168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.564597	0.000000	0.000000	0.000000
