@relation 'semeval_preprocessed'
@attribute 'pair_ID' integer
@attribute 'lex_count_sw_s1' numeric
@attribute 'lex_count_sw_s2' numeric
@attribute 'lex_count_sw_dif' numeric
@attribute 'JCN_sum_max' numeric
@attribute 'lex_overlap_rem_0sw' numeric
@attribute 'lex_overlap_rem_1sw' numeric
@attribute 'lex_overlap_rem_2sw' numeric
@attribute 'lex_overlap_rem_3sw' numeric
@attribute 'syn_count_dif_NPs' numeric
@attribute 'syn_count_dif_VPs' numeric
@attribute 'syn_count_dif_PPs' numeric
@attribute 'relatedness_groundtruth' numeric

@data
846,6,4,2,0.35,0.308,0.25,0.25,0.25,1,1,2,2.1
848,4,6,2,0.413,0.231,0.167,0.167,0.167,0,0,2,1.8
851,6,6,0,1000,0.308,0.25,0.25,0.25,1,1,1,1.8
852,6,6,0,0.35,0.308,0.25,0.25,0.25,0,1,1,2.7
855,6,7,1,1000,0.692,0.667,0.667,0.667,1,0,2,2.4
857,10,10,0,1000,0.917,0.917,0.917,0.917,0,0,0,3.7
858,10,6,4,1000,0.692,0.692,0.692,0.692,2,0,1,4.4
859,10,6,4,1000,0.667,0.667,0.667,0.667,2,0,1,4.115
862,7,10,3,1000,0.538,0.583,0.583,0.583,1,0,1,2.3
864,5,6,1,1000,0.909,0.9,0.9,0.889,0,0,0,3.9
866,4,5,1,1000,0.7,0.778,0.778,0.75,1,0,1,3.9
867,4,4,0,1000,0.9,0.9,0.9,0.9,0,0,0,4.9
868,3,4,1,1000,0.7,0.7,0.7,0.667,1,0,1,3.6
869,4,6,2,1000,0.667,0.727,0.727,0.7,1,0,1,4.0
870,4,5,1,1000,0.4,0.4,0.4,0.4,1,0,1,4.2
872,5,6,1,1000,0.417,0.364,0.364,0.3,0,0,0,3.5
874,4,4,0,1000,0.3,0.3,0.3,0.333,1,1,0,3.6
876,4,5,1,1000,0.5,0.5,0.5,0.444,1,0,1,4.5
878,7,7,0,1000,0.8,0.778,0.778,0.778,0,0,0,3.4
879,5,7,2,1000,0.5,0.444,0.444,0.444,2,1,0,3.3
880,5,8,3,1000,0.538,0.538,0.538,0.538,1,0,1,4.9
881,4,5,1,1000,0.889,0.889,0.889,0.889,0,0,0,4.1
883,8,7,1,1000,0.154,0.154,0.154,0.154,2,1,1,4.2
887,5,7,2,1000,0.3,0.333,0.333,0.333,3,1,0,3.4
888,5,5,0,1000,0.444,0.444,0.444,0.444,1,0,0,3.2
889,7,5,2,1000,0.3,0.333,0.333,0.333,3,1,0,3.3
892,10,12,2,1000,0.933,0.929,0.929,0.929,1,0,1,4.8
893,11,10,1,1000,0.812,0.8,0.8,0.8,0,0,1,2.9
895,11,5,6,1000,0.25,0.2,0.2,0.2,2,1,2,2.8
898,10,5,5,1000,0.333,0.286,0.286,0.286,2,1,1,3.8
902,10,9,1,1000,0.769,0.75,0.75,0.75,0,0,0,4.4
904,9,10,1,1000,0.714,0.692,0.692,0.692,0,1,0,3.5
906,7,8,1,1000,0.333,0.273,0.273,0.273,0,1,1,3.5
908,7,9,2,1000,0.462,0.417,0.417,0.417,1,1,0,4.1
909,8,9,1,1000,0.462,0.417,0.417,0.417,1,1,0,3.4
910,9,9,0,1000,0.538,0.5,0.5,0.5,0,1,1,3.6
915,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.0
917,3,5,2,1000,0.125,0,0,0,0,0,0,4.0
920,3,5,2,1000,0.143,0,0,0,0,0,0,4.1
922,3,5,2,1000,0.143,0,0,0,0,0,0,4.0
927,5,6,1,1000,0.8,0.778,0.778,0.778,0,0,0,3.7
931,5,4,1,1000,0.5,0.444,0.444,0.444,0,1,1,3.3
932,2,5,3,0.158,0.333,0.25,0.25,0.25,1,1,0,3.0
935,7,7,0,1000,0.643,0.615,0.615,0.615,1,0,0,3.5
936,7,9,2,1000,0.647,0.625,0.625,0.625,1,0,1,3.0
940,7,6,1,1000,0.286,0.231,0.231,0.231,1,1,0,3.8
943,6,9,3,1000,0.188,0.133,0.133,0.133,2,1,1,4.2
944,7,6,1,1000,0.25,0.182,0.182,0.182,0,1,0,2.9
945,9,6,3,1000,0.118,0.062,0.062,0.062,2,1,1,2.6
948,6,6,0,1000,0.833,0.818,0.818,0.818,1,0,0,3.4
949,6,6,0,1000,0.667,0.636,0.636,0.636,1,1,1,3.9
950,2,2,0,1000,0.833,0.833,0.833,0.833,0,0,0,4.9
953,6,2,4,1000,0.333,0.364,0.364,0.364,2,1,1,4.5
956,11,2,9,1000,0.188,0.2,0.2,0.2,3,2,2,4.3
957,6,2,4,0.11,0.182,0.2,0.2,0.2,1,1,1,1.6
959,6,2,4,1000,0.333,0.364,0.364,0.364,2,1,1,4.3
960,11,12,1,1000,0.875,0.867,0.867,0.867,1,1,0,5.0
961,11,11,0,1000,0.643,0.615,0.615,0.615,1,0,0,3.4
962,11,12,1,1000,0.55,0.526,0.526,0.526,2,3,0,3.0
963,7,6,1,1000,0.8,0.778,0.778,0.778,0,1,1,4.6
967,11,8,3,1000,0.286,0.231,0.231,0.231,2,0,1,3.6
970,6,11,5,1000,0.214,0.154,0.154,0.154,2,0,2,2.8
973,5,7,2,1000,0.692,0.667,0.667,0.667,1,1,1,4.9
975,5,6,1,1000,0.692,0.75,0.75,0.75,1,1,0,2.9
978,9,10,1,1000,0.692,0.667,0.667,0.667,1,0,0,3.0
979,8,5,3,1000,0.308,0.25,0.25,0.25,0,0,1,3.4
984,10,6,4,1000,0.308,0.333,0.333,0.333,1,1,1,2.2
985,10,5,5,1000,0.385,0.333,0.333,0.333,0,0,1,2.7
989,11,11,0,1000,0.857,0.923,0.923,0.923,0,0,0,5.0
991,11,10,1,1000,0.583,0.583,0.583,0.583,2,0,0,3.3
994,8,10,2,1000,0.333,0.333,0.333,0.333,1,0,0,2.0
996,7,11,4,1000,0.167,0.167,0.167,0.167,2,0,0,2.2
998,11,8,3,1000,0.25,0.25,0.25,0.25,3,0,0,1.8
1000,13,10,3,1000,0.684,0.667,0.667,0.647,1,1,2,4.0
1002,10,9,1,1000,0.875,0.875,0.875,0.875,1,1,0,4.1
1004,13,10,3,1000,0.368,0.389,0.389,0.412,0,1,0,2.0
1007,13,9,4,1000,0.421,0.389,0.389,0.412,1,0,0,2.4
1008,6,6,0,1000,0.909,0.909,0.909,0.909,0,0,0,4.7
1009,6,8,2,1000,0.769,0.769,0.769,0.769,0,0,0,4.2
1010,5,6,1,1000,0.455,0.455,0.455,0.455,1,1,1,4.0
1016,7,6,1,1000,0.357,0.357,0.357,0.385,0,0,1,2.8
1018,6,8,2,1000,0.308,0.308,0.308,0.308,1,0,0,3.0
1019,6,5,1,0.32,0.154,0.154,0.154,0.167,0,1,1,3.9
1021,7,7,0,1000,0.929,0.929,0.929,0.929,0,0,0,5.0
1022,7,7,0,1000,0.867,0.867,0.867,0.867,1,1,0,3.8
1026,10,7,3,1000,0.353,0.312,0.312,0.333,0,0,0,3.6
1028,6,7,1,1000,0.357,0.357,0.357,0.357,2,0,2,3.5
1029,6,7,1,1000,0.333,0.333,0.333,0.333,3,1,2,3.0
1031,6,7,1,1000,0.429,0.385,0.385,0.385,2,0,2,3.8
1033,5,5,0,1000,0.8,0.778,0.75,0.75,0,1,0,3.5
1037,3,5,2,1000,0.455,0.5,0.5,0.5,1,0,1,3.2
1038,3,5,2,0.189,0.2,0.222,0.25,0.25,2,0,0,3.9
1043,5,3,2,0.13,0.2,0.222,0.25,0.25,1,0,0,2.8
1044,3,5,2,0.189,0.2,0.222,0.25,0.25,2,0,0,4.1
1045,8,5,3,1000,0.727,0.7,0.667,0.667,2,2,1,4.9
1046,5,6,1,1000,0.8,0.778,0.75,0.75,0,0,0,3.6
1047,6,5,1,1000,0.727,0.7,0.667,0.667,0,1,1,4.2
1048,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.7
1049,6,7,1,1000,0.727,0.7,0.7,0.7,1,0,0,3.9
1050,6,6,0,1000,0.583,0.545,0.545,0.545,1,1,1,2.8
1052,7,5,2,1000,0.273,0.2,0.2,0.2,0,1,1,2.6
1053,5,6,1,0.283,0.333,0.273,0.273,0.273,0,0,0,1.8
1054,6,8,2,1000,0.364,0.3,0.333,0.333,1,1,2,2.4
1055,6,6,0,1000,0.3,0.222,0.222,0.222,1,1,1,2.0
1057,5,6,1,1000,0.3,0.222,0.222,0.222,1,1,1,2.7
1061,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.4
1064,5,6,1,1000,0.455,0.4,0.4,0.4,1,1,1,3.6
1065,7,5,2,1000,0.462,0.417,0.417,0.417,2,2,1,3.565
1068,6,4,2,1000,0.455,0.4,0.4,0.4,1,1,1,3.3
1069,6,6,0,1000,0.364,0.3,0.3,0.3,1,1,1,3.3
1074,6,5,1,1000,0.917,0.909,0.909,0.909,0,0,0,4.5
1076,10,6,4,1000,0.625,0.6,0.6,0.6,1,0,1,4.1
1080,6,6,0,1000,0.5,0.455,0.455,0.455,1,1,1,3.3
1082,9,8,1,1000,0.875,0.867,0.867,0.867,1,0,1,4.7
1083,9,8,1,1000,0.875,0.867,0.867,0.867,1,1,0,3.5
1084,8,12,4,1000,0.6,0.579,0.579,0.579,1,3,1,3.8
1087,11,8,3,1000,0.688,0.667,0.667,0.667,1,1,1,3.1
1088,8,11,3,1000,0.588,0.562,0.562,0.562,1,2,1,4.2
1090,8,8,0,1000,0.533,0.5,0.5,0.5,1,1,2,2.45
1091,11,9,2,1000,0.625,0.6,0.6,0.6,1,2,2,4.2
1092,11,9,2,1000,0.625,0.6,0.6,0.6,1,1,1,3.4
1093,12,11,1,1000,0.5,0.474,0.474,0.474,1,1,0,3.2
1094,11,8,3,1000,0.625,0.6,0.6,0.6,2,2,1,4.4
1095,4,4,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.9
1097,4,5,1,1000,0.75,0.714,0.714,0.714,0,0,0,2.9
1099,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,2.8
1104,5,3,2,0.288,0.25,0.143,0.143,0.143,2,1,0,1.2
1105,3,4,1,0.289,0.25,0.143,0.143,0.143,2,1,0,1.1
1108,4,5,1,1000,0.75,0.714,0.714,0.714,0,0,0,2.8
1109,4,5,1,1000,0.889,0.875,0.875,0.875,1,1,0,4.9
1111,5,4,1,1000,0.333,0.25,0.25,0.25,1,0,0,1.2
1112,4,5,1,1000,0.222,0.222,0.222,0.222,1,0,0,1.2
1115,4,5,1,1000,0.375,0.286,0.286,0.286,2,1,0,1.9
1117,5,3,2,1000,0.714,0.667,0.667,0.667,1,0,1,4.3
1118,3,4,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.5
1120,3,4,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.2
1122,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.8
1128,6,3,3,1000,0.778,0.75,0.75,0.75,1,0,1,3.9
1129,3,3,0,1000,0.833,0.833,0.833,0.833,0,0,0,4.6
1133,3,2,1,1000,0.286,0.333,0.333,0.333,0,0,1,3.2
1135,3,3,0,0.139,0.286,0.333,0.333,0.333,0,0,1,3.9
1145,4,5,1,0.279,0.25,0.143,0.143,0.143,1,0,0,1.4
1147,4,3,1,0.279,0.286,0.167,0.167,0.167,1,0,1,1.0
1149,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,2.8
1153,4,3,1,1000,0.571,0.5,0.5,0.5,1,1,0,2.5
1154,5,3,2,1000,0.571,0.5,0.5,0.5,1,0,1,2.4
1155,4,3,1,1000,0.571,0.5,0.5,0.5,1,1,0,3.2
1157,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.6
1161,5,4,1,1000,0.375,0.286,0.286,0.286,0,0,0,4.3
1162,4,4,0,1000,0.5,0.429,0.429,0.429,0,0,0,3.5
1165,5,4,1,1000,0.5,0.429,0.429,0.429,0,0,0,4.1
1167,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,4.1
1169,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.9
1175,2,2,0,1000,0.6,0.5,0.5,0.5,0,0,0,4.1
1179,2,3,1,1000,0.5,0.4,0.4,0.4,0,0,0,1.2
1180,2,4,2,1000,0.286,0.286,0.286,0.286,1,1,0,1.0
1182,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,0,1.5
1184,6,6,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.5
1188,6,6,0,1000,0.8,0.778,0.778,0.778,0,0,0,4.5
1191,7,6,1,1000,0.7,0.667,0.667,0.667,0,0,0,3.8
1193,5,4,1,1000,0.714,0.667,0.667,0.667,1,0,0,4.8
1194,4,5,1,1000,0.75,0.714,0.714,0.714,1,1,0,3.0
1195,4,5,1,1000,0.833,0.8,0.8,0.8,0,1,1,4.8
1196,8,4,4,1000,0.5,0.444,0.444,0.444,2,0,2,3.4
1200,4,5,1,1000,0.625,0.571,0.571,0.571,1,1,0,3.4
1202,5,4,1,1000,0.571,0.5,0.5,0.5,1,0,0,4.1
1205,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.3
1206,4,4,0,1000,0.714,0.667,0.667,0.667,0,0,0,4.7
1207,5,4,1,1000,0.857,0.833,0.833,0.833,0,0,0,3.5
1212,4,4,0,1000,0.286,0.286,0.286,0.286,0,0,0,2.5
1213,5,4,1,1000,0.286,0.286,0.286,0.286,0,0,0,2.8
1214,4,4,0,1000,0.286,0.286,0.286,0.286,0,0,0,3.1
1215,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.0
1219,4,4,0,1000,0.375,0.286,0.286,0.286,0,0,0,3.9
1221,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,0,4.3
1222,3,5,2,1000,0.5,0.429,0.429,0.429,1,1,0,3.7
1227,3,4,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.3
1228,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.2
1230,3,3,0,1000,0.6,0.5,0.5,0.5,0,0,0,2.9
1239,5,4,1,1000,0.333,0.25,0.25,0.25,0,0,0,3.4
1240,6,5,1,1000,0.5,0.5,0.5,0.5,1,1,0,3.1
1242,5,3,2,1000,0.5,0.429,0.429,0.429,1,0,1,4.9
1244,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.1
1246,3,3,0,0.363,0.333,0.2,0.2,0.2,0,0,0,2.3
1248,5,3,2,1000,0.375,0.286,0.286,0.286,1,0,1,3.2
1249,3,4,1,1000,0.429,0.333,0.333,0.333,1,1,0,1.8
1251,2,2,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.5
1255,2,2,0,1000,0.4,0.4,0.4,0.4,1,0,0,2.5
1259,2,2,0,1000,0.4,0.5,0.5,0.5,1,0,0,2.2
1268,4,2,2,1000,0.5,0.4,0.4,0.4,0,0,1,4.9
1270,3,2,1,1000,0.6,0.6,0.6,0.6,1,0,0,3.7
1271,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,0,3.0
1273,2,3,1,1000,0.5,0.4,0.4,0.4,1,0,0,1.5
1274,2,4,2,1000,0.5,0.4,0.4,0.4,1,0,0,1.9
1275,3,3,0,1000,0.6,0.5,0.5,0.5,0,0,0,1.6
1276,3,3,0,1000,0.4,0.4,0.4,0.4,0,0,0,1.2
1280,4,2,2,1000,0.667,0.6,0.6,0.6,1,0,0,4.1
1282,2,4,2,1000,0.5,0.4,0.4,0.4,1,0,1,2.2
1283,3,2,1,1000,0.333,0.333,0.333,0.333,1,1,0,1.6
1284,2,2,0,1000,0.6,0.5,0.5,0.5,0,0,1,3.2
1287,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.5
1291,4,6,2,1000,0.556,0.5,0.5,0.5,1,1,0,4.1
1292,4,4,0,1000,0.625,0.571,0.571,0.571,0,0,0,4.635
1293,4,4,0,1000,0.625,0.571,0.571,0.571,0,0,0,3.8
1294,4,5,1,1000,0.625,0.571,0.571,0.571,1,1,0,2.8
1297,2,3,1,1000,0.667,0.667,0.667,0.667,1,1,0,3.5
1303,2,3,1,1000,0.5,0.5,0.5,0.5,1,1,0,1.3
1305,4,2,2,1000,0.429,0.333,0.333,0.333,1,0,1,1.1
1308,2,2,0,1000,0.8,0.75,0.75,0.75,0,0,0,1.7
1311,3,5,2,1000,0.5,0.429,0.429,0.429,1,0,1,4.8
1317,3,3,0,0.391,0.333,0.2,0.2,0.2,0,0,0,1.0
1318,5,5,0,1000,0.75,0.714,0.714,0.714,0,0,0,4.5
1319,5,5,0,1000,0.875,0.857,0.857,0.857,0,0,0,3.5
1321,5,7,2,1000,0.444,0.375,0.375,0.375,0,0,1,4.4
1326,5,5,0,1000,0.75,0.714,0.714,0.714,0,0,0,3.5
1328,5,5,0,1000,0.625,0.571,0.571,0.571,0,0,0,3.5
1329,5,5,0,1000,0.75,0.714,0.714,0.714,0,0,0,3.3
1335,5,5,0,1000,0.375,0.375,0.375,0.375,1,0,0,4.4
1336,3,5,2,1000,0.5,0.5,0.5,0.5,1,0,1,3.0
1341,5,4,1,1000,0.75,0.714,0.714,0.714,1,1,0,3.4
1342,4,6,2,1000,0.75,0.714,0.714,0.714,1,0,0,4.8
1344,4,4,0,1000,0.571,0.5,0.5,0.5,0,0,1,4.3
1345,4,4,0,1000,0.571,0.5,0.5,0.5,0,0,0,3.8
1346,6,4,2,1000,0.625,0.571,0.571,0.571,1,0,0,4.2
1350,7,6,1,1000,0.75,0.75,0.75,0.75,1,1,0,3.8
1352,3,9,6,0.152,0.273,0.3,0.3,0.3,2,0,3,3.8
1354,6,3,3,0.152,0.286,0.333,0.333,0.333,1,0,2,3.6
1355,9,8,1,1000,0.545,0.5,0.5,0.5,0,0,0,4.1
1358,3,3,0,1000,0.6,0.5,0.5,0.5,1,0,0,4.5
1359,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,2.9
1361,4,5,1,1000,0.75,0.714,0.714,0.714,1,0,1,3.8
1365,3,5,2,1000,0.375,0.286,0.286,0.286,1,0,1,2.1
1368,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.7
1371,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,4.2
1372,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,0,2.6
1373,5,3,2,1000,0.571,0.5,0.5,0.5,1,0,1,4.3
1376,3,4,1,1000,0.625,0.571,0.571,0.571,1,0,1,4.6
1378,6,4,2,1000,0.667,0.625,0.625,0.625,0,0,1,5.0
1379,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.0
1380,6,3,3,1000,0.333,0.25,0.25,0.25,1,0,2,4.2
1381,4,3,1,1000,0.571,0.5,0.5,0.5,1,0,1,3.8
1384,3,4,1,1000,0.571,0.5,0.5,0.5,1,0,1,4.6
1385,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.6
1386,4,3,1,1000,0.857,0.833,0.833,0.8,0,0,0,4.4
1387,3,3,0,1000,0.714,0.667,0.667,0.8,0,0,0,4.4
1388,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,1,3.3
1389,3,3,0,1000,0.571,0.5,0.5,0.4,0,0,0,1.1
1399,3,2,1,1000,0.4,0.4,0.4,0.4,1,0,0,2.1
1403,6,4,2,1000,0.667,0.625,0.625,0.625,0,0,1,5.0
1404,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.8
1405,5,2,3,1000,0.429,0.333,0.333,0.333,0,0,1,4.0
1407,4,5,1,0.368,0.286,0.167,0.167,0.167,1,0,0,2.3
1408,3,4,1,0.368,0.286,0.167,0.167,0.167,1,0,1,1.8
1409,6,2,4,0.368,0.222,0.125,0.125,0.125,1,0,2,1.4
1414,2,1,1,1000,0.75,0.75,0.75,0.75,0,0,0,4.8
1415,2,3,1,1000,0.6,0.6,0.6,0.6,1,0,0,3.9
1417,1,3,2,1000,0.6,0.6,0.6,0.6,0,0,0,3.9
1419,2,1,1,1000,0.5,0.5,0.5,0.5,1,0,0,3.8
1421,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,3.7
1427,3,3,0,1000,0.5,0.4,0.4,0.4,1,0,0,1.0
1429,3,3,0,1000,0.5,0.4,0.4,0.4,1,0,0,1.2
1431,3,4,1,1000,0.833,0.8,0.8,0.8,0,0,0,3.4
1432,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.2
1434,3,3,0,1000,0.6,0.5,0.5,0.5,0,0,0,2.3
1435,4,3,1,1000,0.571,0.5,0.5,0.5,1,1,0,2.7
1438,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.0
1444,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,3.3
1446,3,2,1,1000,0.4,0.4,0.4,0.4,1,0,0,1.7
1448,2,4,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.8
1453,2,5,3,0.281,0.222,0.125,0.125,0.125,1,0,1,1.1
1455,4,2,2,0.317,0.286,0.167,0.167,0.167,1,0,1,1.7
1458,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,3.1
1461,2,2,0,0.19,0.333,0.2,0.2,0.2,1,0,0,1.1
1463,2,2,0,0.174,0.4,0.25,0.25,0.25,0,0,0,1.0
1464,2,2,0,0.177,0.5,0.333,0.333,0.333,0,0,0,1.0
1466,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.9
1467,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.0
1473,4,4,0,0.428,0.417,0.364,0.364,0.364,1,1,1,2.8
1474,4,4,0,0.428,0.417,0.364,0.364,0.364,1,1,1,2.7
1476,3,4,1,1000,0.571,0.5,0.5,0.5,0,0,1,3.3
1479,4,4,0,1000,0.714,0.714,0.714,0.714,0,0,0,3.8
1480,4,5,1,1000,0.714,0.714,0.714,0.714,0,0,0,3.7
1481,4,4,0,1000,0.667,0.667,0.667,0.667,0,0,0,4.0
1482,3,4,1,1000,0.5,0.5,0.5,0.5,0,0,1,3.5
1483,4,4,0,1000,0.714,0.833,0.833,0.833,0,0,0,4.6
1484,5,2,3,1000,0.5,0.571,0.571,0.571,0,0,1,4.9
1486,5,4,1,1000,0.714,0.714,0.714,0.714,0,0,0,4.1
1488,2,4,2,1000,0.429,0.429,0.429,0.429,1,0,1,3.2
1489,2,6,4,1000,0.5,0.5,0.5,0.5,1,0,1,3.2
1494,3,2,1,1000,0.667,0.667,0.667,0.667,1,1,0,4.3
1498,2,4,2,1000,0.714,0.667,0.667,0.667,1,1,0,4.1
1499,3,3,0,1000,0.714,0.667,0.667,0.8,0,0,0,4.5
1501,3,2,1,1000,1,1,1,1,0,0,0,4.9
1504,4,2,2,1000,0.625,0.714,0.714,0.714,1,0,1,4.5
1505,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,3.7
1509,2,4,2,0.606,0.375,0.429,0.429,0.429,1,0,0,2.4
1511,7,7,0,1000,0.727,0.7,0.7,0.7,2,1,1,3.9
1513,2,2,0,1000,0.667,0.667,0.667,0.667,0,0,0,4.3
1514,2,2,0,1000,0.833,0.833,0.833,0.833,0,0,0,2.8
1517,7,2,5,0.307,0.091,0.1,0.1,0.1,2,0,1,1.1
1519,2,7,5,0.229,0.1,0.111,0.111,0.111,0,1,0,1.1
1521,3,2,1,1000,0.667,0.667,0.667,0.667,1,1,0,3.4
1523,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,3.1
1524,3,2,1,1000,0.667,0.6,0.6,0.6,0,0,0,3.5
1527,3,3,0,1000,0.5,0.5,0.5,0.5,1,1,0,2.3
1531,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.4
1532,3,4,1,1000,0.714,0.714,0.714,0.667,1,1,0,3.5
1534,4,2,2,0.342,0.143,0.143,0.143,0.167,2,1,0,1.0
1535,2,3,1,0.08,0.333,0.2,0.2,0.25,1,0,0,1.0
1536,2,3,1,0.191,0.333,0.2,0.2,0.25,1,0,0,1.0
1538,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.1
1541,3,4,1,1000,0.714,0.714,0.714,0.714,1,1,0,2.4
1545,3,4,1,1000,0.429,0.333,0.333,0.333,1,1,0,2.3
1547,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.8
1549,4,3,1,1000,0.714,0.833,0.833,0.833,0,0,0,4.4
1550,3,3,0,1000,0.667,0.667,0.667,0.667,0,0,1,3.5
1551,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,0,3.6
1552,3,3,0,1000,0.333,0.333,0.333,0.333,0,0,1,3.1
1553,3,3,0,1000,0.571,0.667,0.667,0.667,0,0,0,3.5
1557,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.6
1558,4,6,2,1000,0.625,0.571,0.571,0.571,0,0,1,4.9
1559,3,4,1,1000,0.667,0.6,0.6,0.6,0,0,0,3.9
1563,4,3,1,1000,0.667,0.6,0.6,0.6,0,0,0,3.5
1565,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.6
1566,3,4,1,1000,0.714,0.714,0.714,0.714,1,1,0,3.5
1570,4,3,1,1000,0.714,0.667,0.667,0.667,0,0,1,3.5
1573,3,4,1,0.453,0.429,0.333,0.333,0.333,0,0,1,1.5
1574,3,3,0,1000,0.429,0.333,0.333,0.333,0,0,0,2.5
1575,3,4,1,1000,0.286,0.286,0.286,0.286,1,1,0,2.5
1576,3,3,0,1000,0.429,0.333,0.333,0.333,0,0,0,2.5
1580,5,3,2,1000,0.625,0.571,0.571,0.571,2,1,0,4.5
1582,5,3,2,0.726,0.375,0.286,0.286,0.286,2,1,0,4.0
1585,3,2,1,1000,0.429,0.333,0.333,0.333,0,0,0,2.7
1586,3,3,0,1000,0.571,0.5,0.5,0.5,0,0,0,4.2
1587,7,4,3,1000,0.5,0.444,0.444,0.444,0,0,1,4.6
1588,4,5,1,1000,0.778,0.75,0.75,0.75,1,1,0,3.7
1591,4,4,0,1000,0.25,0.25,0.25,0.25,0,0,0,3.2
1592,4,5,1,0.806,0.125,0.125,0.125,0.125,0,0,0,2.3
1595,4,5,1,1000,0.4,0.333,0.333,0.333,0,0,0,4.1
1599,3,2,1,1000,0.833,0.8,0.8,0.8,0,0,0,3.3
1601,3,5,2,1000,0.333,0.25,0.25,0.25,1,1,2,4.2
1604,5,3,2,1000,0.4,0.333,0.333,0.333,1,1,2,4.8
1606,3,5,2,1000,0.333,0.25,0.25,0.25,1,1,2,4.7
1607,6,5,1,1000,0.556,0.5,0.5,0.5,0,0,0,4.7
1609,4,6,2,1000,0.556,0.5,0.5,0.5,1,0,1,2.3
1610,5,5,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.8
1612,5,6,1,1000,0.556,0.5,0.5,0.5,0,0,0,4.8
1614,5,5,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.6
1615,6,5,1,1000,0.556,0.5,0.5,0.5,0,0,0,3.4
1618,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.9
1621,2,3,1,1000,0.667,0.8,0.8,0.8,0,0,0,3.6
1625,3,5,2,1000,0.375,0.286,0.286,0.286,1,1,1,1.5
1626,3,4,1,1000,0.429,0.333,0.333,0.333,0,0,1,1.3
1627,6,7,1,1000,0.4,0.333,0.333,0.333,0,0,1,4.5
1629,7,7,0,1000,0.3,0.222,0.222,0.222,1,0,0,2.8
1631,5,5,0,1000,0.778,0.75,0.75,0.75,1,1,0,3.4
1632,5,5,0,1000,0.556,0.5,0.5,0.5,0,0,0,2.0
1635,7,5,2,0.424,0.1,0,0,0,0,0,1,1.6
1639,5,7,2,1000,0.3,0.222,0.222,0.222,0,0,1,3.3
1640,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.6
1641,4,3,1,1000,0.75,0.857,0.857,0.857,0,0,0,3.6
1643,4,4,0,1000,0.75,0.75,0.75,0.75,0,0,0,4.9
